As At Month,Visa Type,Occupation,EOI Status,Points,Count EOIs
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,70,65
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,75,33
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,80,53
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,85,26
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,80,26
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,60,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,65,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,70,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,75,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,80,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,85,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,90,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,95,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,100,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,65,54
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,70,75
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,75,67
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,80,66
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,85,38
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,90,24
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,100,<20
02/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,105,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,65,30
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,70,43
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,75,32
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,INVITED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,INVITED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,HOLD,70,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,HOLD,80,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,70,35
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,80,20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,HOLD,85,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133511 Production Manager (Forestry),CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,65,38
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,70,48
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,75,32
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),HOLD,65,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),HOLD,70,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),HOLD,80,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,70,22
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,75,31
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,95,<20
02/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,100,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),CLOSED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,50,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,65,23
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,85,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,90,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,75,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,LODGED,80,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,55,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,60,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,65,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,70,<20
02/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,CLOSED,75,<20
